id,text,created_at,source,location,retweet_count,reply_count,favorite_count,quote_count,is_quote_status
1117848123143933953,"RT @backworldsman1: Labour are the party of grooming gangs. 

https://t.co/giJ96pnmb5",2019-04-15 17:52:15,Twitter for Android,,21,0,0,0,False
1117839718606155778,RT @reg_rover: @WestmonsterUK Can not believe Corbyn has said that. What planet is he on ? Hillsborough familie's never got legal aid. Did…,2019-04-15 17:18:52,Twitter Web Client,,1,0,0,0,False
1117834619368374272,@WestmonsterUK Can not believe Corbyn has said that. What planet is he on ? Hillsborough familie's never got legal aid. Did Corbyn speak out for them ? Has he spoken out for Rotherham sex grooming victims ? Does he defend ANY UK victim of crime or terrorism ? NO.,2019-04-15 16:58:36,Twitter Web Client,,1,0,4,0,False
1117825565539610627,"RT @backworldsman1: Labour are the party of grooming gangs. 

https://t.co/giJ96pnmb5",2019-04-15 16:22:37,Twitter for iPhone,,21,0,0,0,False
1117825509629415424,"RT @backworldsman1: Labour are the party of grooming gangs. 

https://t.co/giJ96pnmb5",2019-04-15 16:22:24,Twitter for Android,,21,0,0,0,False
1117821147209457670,RT @MaajidNawaz: @nazirafzal Potential scale of problem: police investigating 420 Rotherham suspects https://t.co/a8ckeKyGV1 Rotherham Pak/…,2019-04-15 16:05:04,Twitter for iPhone,,195,0,0,0,False
1117808994586955776,"RT @backworldsman1: Labour are the party of grooming gangs. 

https://t.co/giJ96pnmb5",2019-04-15 15:16:46,Twitter Web Client,,21,0,0,0,False
1117808599865147393,"RT @backworldsman1: Labour are the party of grooming gangs. 

https://t.co/giJ96pnmb5",2019-04-15 15:15:12,Twitter for Android,,21,0,0,0,False
1117795014887845888,"RT @backworldsman1: Labour are the party of grooming gangs. 

https://t.co/giJ96pnmb5",2019-04-15 14:21:13,Twitter for iPad,,21,0,0,0,False
1117791042403753984,"RT @backworldsman1: Labour are the party of grooming gangs. 

https://t.co/giJ96pnmb5",2019-04-15 14:05:26,Twitter Web Client,,21,0,0,0,False
1117786819310047232,"RT @backworldsman1: Labour are the party of grooming gangs. 

https://t.co/giJ96pnmb5",2019-04-15 13:48:39,Twitter for Android,,21,0,0,0,False
1117786153854427136,"RT @backworldsman1: @daiicol @DegenWeeb @Healingv1 @Lillred Carry on citizens, nothing to see here, Labour is on the case!

https://t.co/gi…",2019-04-15 13:46:01,Twitter for iPhone,,1,0,0,0,False
1117783721212612609,"Missing Rochdale man could be in Rotherham
https://t.co/PFw0Pnr2ui",2019-04-15 13:36:21,IFTTT,,0,0,0,0,False
1117782431275335681,"Missing Rochdale man could be in Rotherham
https://t.co/QUPeDpwU9v",2019-04-15 13:31:13,TweetDeck,,0,0,1,0,False
1117782386303959040,"Missing Rochdale man could be in Rotherham
https://t.co/ngQfKKIMLP",2019-04-15 13:31:02,TweetDeck,,0,0,0,0,False
1117782163640840205,"RT @backworldsman1: Labour are the party of grooming gangs. 

https://t.co/giJ96pnmb5",2019-04-15 13:30:09,Twitter for iPhone,,21,0,0,0,False
1117755771016626176,"RT @backworldsman1: Labour are the party of grooming gangs. 

https://t.co/giJ96pnmb5",2019-04-15 11:45:17,Twitter for Android,,21,0,0,0,False
1117744259359285248,"RT @backworldsman1: Labour are the party of grooming gangs. 

https://t.co/giJ96pnmb5",2019-04-15 10:59:32,Twitter for Android,,21,0,0,0,False
1117744239096602627,"RT @backworldsman1: Labour are the party of grooming gangs. 

https://t.co/giJ96pnmb5",2019-04-15 10:59:27,Twitter for Android,,21,0,0,0,False
1117741914067996673,"RT @backworldsman1: Labour are the party of grooming gangs. 

https://t.co/giJ96pnmb5",2019-04-15 10:50:13,Twitter for iPhone,,21,0,0,0,False
1117741728163876864,"RT @backworldsman1: Labour are the party of grooming gangs. 

https://t.co/giJ96pnmb5",2019-04-15 10:49:29,Twitter for iPhone,,21,0,0,0,False
1117740934194765824,"RT @backworldsman1: Labour are the party of grooming gangs. 

https://t.co/giJ96pnmb5",2019-04-15 10:46:19,Twitter for iPad,,21,0,0,0,False
1117739391051497474,"@daiicol @DegenWeeb @Healingv1 @Lillred Carry on citizens, nothing to see here, Labour is on the case!

https://t.co/giJ96pnmb5",2019-04-15 10:40:12,Twitter for Android,,1,0,2,0,False
1117738526127337472,"RT @backworldsman1: Labour are the party of grooming gangs. 

https://t.co/giJ96pnmb5",2019-04-15 10:36:45,Twitter Web App,,21,0,0,0,False
1117738157242572800,"RT @backworldsman1: Labour are the party of grooming gangs. 

https://t.co/giJ96pnmb5",2019-04-15 10:35:17,Twitter Web Client,,21,0,0,0,False
1117738106692820993,"Labour are the party of grooming gangs. 

https://t.co/giJ96pnmb5",2019-04-15 10:35:05,Twitter for Android,,21,0,74,0,False
1117709769295441920,"RT @kwilliam111: ROTHERHAM A little girl was raped with a broken bottle, former Council Leader and PCC refused to answer questions https://…",2019-04-15 08:42:29,Twitter for iPad,,1068,0,0,0,False
1117708707360411648,"@christinavhilt2 @KingsDieTwice @VJ_Returns @PontifexMaxim15 You wouldn't happen to be from the hippie generation would you? The generation known for their pushing of socialist policies, and inaction? Looking through the Rotherham scandals in Britain or the crime rising in Malmo, Sweden. Or the genocides in South Africa. No peace.",2019-04-15 08:38:16,Twitter for Android,,0,0,1,0,False
1117708557863071749,"RT @kwilliam111: ROTHERHAM A little girl was raped with a broken bottle, former Council Leader and PCC refused to answer questions https://…",2019-04-15 08:37:40,Twitter for iPad,,1068,0,0,0,False
1117705603173027840,"Its like Rotherham rapists/paedophiles the one known as Daddy was PROVED has £87k in a bank but is using legal aid 2 fight deportation 2 were ORDERED 2B deported they're still here 4get it you can't do time don't do crime but i say ""if you aint got a dime don't do crime https://t.co/fkL5WvthSG",2019-04-15 08:25:56,Twitter for Android,,0,0,0,0,True
1117703987875196928,"RT @kwilliam111: ROTHERHAM A little girl was raped with a broken bottle, former Council Leader and PCC refused to answer questions https://…",2019-04-15 08:19:31,Twitter Web App,,1068,0,0,0,False
1117693321512669184,"Latest on the Alena Grlakova murder investigation as detectives continue to hunt her killer
https://t.co/B71Bm6Isan",2019-04-15 07:37:08,TweetDeck,,0,0,0,0,False
1117692293371387904,"Latest on the Alena Grlakova murder investigation as detectives continue to hunt her killer
https://t.co/LQnKJQRnoW",2019-04-15 07:33:03,TweetDeck,,0,0,0,0,False
1117612709493628928,"RT @Damu9871: @IslamsLies @HarbirSingh_ @FaithGoldy @HonAhmedHussen For proof. Pakistani grooming gangs raped more than 1,500 girls in Brit…",2019-04-15 02:16:48,Mobile Web (M2),,3,0,0,0,False
1117551131054485505,"Want more information from your local officers at Rotherham North Policing Team along with regular news, updates, appeals, information or crime prevention advice, you can now follow/like us on Facebook:
Just log into Facebook and follow:  Rotherham North NHP 👮‍♀️👮‍♀️👮‍♂️👮‍♂️🚔🚔👍 https://t.co/zIZD6W7JKm",2019-04-14 22:12:07,Twitter Web Client,,0,0,0,0,False
1117548616359374850,Police hunt car on false plates in Rotherham  https://t.co/REaza8QUZ3 https://t.co/mbzGu7Jdjf,2019-04-14 22:02:07,dlvr.it,Sheffield,0,0,0,0,False
1117479895959920640,Police hunt car on false plates in Rotherham : Police are on the hunt for a car in Rotherham that has been seen displaying false plates. https://t.co/b9271b1fPM https://t.co/7gBVNLjqgZ,2019-04-14 17:29:03,dlvr.it,,0,0,0,0,False
1117475910725394433,"RT @philosxfia: Has Rotherham Council ever done anything good, ever? https://t.co/p8P9dgTSr2",2019-04-14 17:13:13,Twitter for Android,,3,0,0,0,False
1117475625562931200,"RT @philosxfia: Has Rotherham Council ever done anything good, ever? https://t.co/p8P9dgTSr2",2019-04-14 17:12:05,Twitter for iPhone,,3,0,0,0,False
1117475612724203528,"RT @Damu9871: @IslamsLies @HarbirSingh_ @FaithGoldy @HonAhmedHussen For proof. Pakistani grooming gangs raped more than 1,500 girls in Brit…",2019-04-14 17:12:02,Twitter Web App,,3,0,0,0,False
1117474905187074050,"RT @SheffieldStar: Police are hunting a car on false plates that has been sighted in the Swallownest area within the last hour 
https://t.c…",2019-04-14 17:09:13,Twitter for Android,,6,0,0,0,False
1117456764654325760,"@IslamsLies @HarbirSingh_ @FaithGoldy @HonAhmedHussen For proof. Pakistani grooming gangs raped more than 1,500 girls in Britain alone. 
https://t.co/SyBT1KpUT2",2019-04-14 15:57:08,Twitter Web Client,,3,0,0,0,False
1117438656594288640,"@WocktheMeek @RealJamesWoods I believe it’s a big problem in our country. Regardless of whether anyone believes the 84% claim. Rotherham, Rochdale, Bradford, Birmingham, Telford, Bolton, we should pay attention. This is crime that our government invited. The way radical islamists view women, I’m not shocked.",2019-04-14 14:45:11,Twitter for iPad,,0,0,0,0,False
1117438598251524096,"Has Rotherham Council ever done anything good, ever? https://t.co/p8P9dgTSr2",2019-04-14 14:44:57,Twitter for Android,,3,0,1,0,False
1117437033683640320,"RT @SheffieldStar: Police are hunting a car on false plates that has been sighted in the Swallownest area within the last hour 
https://t.c…",2019-04-14 14:38:44,Twitter for iPhone,,6,0,0,0,False
1117422008491442177,"RT @SheffieldStar: Police are hunting a car on false plates that has been sighted in the Swallownest area within the last hour 
https://t.c…",2019-04-14 13:39:02,Twitter for iPhone,,6,0,0,0,False
1117405964582387712,"RT @SheffieldStar: Police are hunting a car on false plates that has been sighted in the Swallownest area within the last hour 
https://t.c…",2019-04-14 12:35:17,Twitter for Android,,6,0,0,0,False
1117403635695140864,RT @MaajidNawaz: @nazirafzal Potential scale of problem: police investigating 420 Rotherham suspects https://t.co/a8ckeKyGV1 Rotherham Pak/…,2019-04-14 12:26:01,Twitter for Android,,195,0,0,0,False
1117402194259709952,RT @MaajidNawaz: @nazirafzal Potential scale of problem: police investigating 420 Rotherham suspects https://t.co/a8ckeKyGV1 Rotherham Pak/…,2019-04-14 12:20:18,Twitter for iPhone,,195,0,0,0,False
1117401212167565312,RT @MaajidNawaz: @nazirafzal Potential scale of problem: police investigating 420 Rotherham suspects https://t.co/a8ckeKyGV1 Rotherham Pak/…,2019-04-14 12:16:23,Twitter Web Client,,195,0,0,0,False
1117400533864779777,RT @MaajidNawaz: @nazirafzal Potential scale of problem: police investigating 420 Rotherham suspects https://t.co/a8ckeKyGV1 Rotherham Pak/…,2019-04-14 12:13:42,Twitter for Android,,195,0,0,0,False
1117399880249507840,RT @MaajidNawaz: @nazirafzal Potential scale of problem: police investigating 420 Rotherham suspects https://t.co/a8ckeKyGV1 Rotherham Pak/…,2019-04-14 12:11:06,Twitter Web Client,,195,0,0,0,False
1117399852802105345,RT @MaajidNawaz: @nazirafzal Potential scale of problem: police investigating 420 Rotherham suspects https://t.co/a8ckeKyGV1 Rotherham Pak/…,2019-04-14 12:10:59,Twitter for iPhone,,195,0,0,0,False
1117399759961063424,RT @MaajidNawaz: @nazirafzal Potential scale of problem: police investigating 420 Rotherham suspects https://t.co/a8ckeKyGV1 Rotherham Pak/…,2019-04-14 12:10:37,Twitter Web App,,195,0,0,0,False
1117399033432223744,"RT @SheffieldStar: Police are hunting a car on false plates that has been sighted in the Swallownest area within the last hour 
https://t.c…",2019-04-14 12:07:44,Twitter for iPhone,,6,0,0,0,False
1117397322843996161,"RT @JakaDolinar2: @C_Mirkic @cashkee Koliko islamskih 8 letnih nevest bo danes izkrvavelo ?

https://t.co/MNrLZqO1Yx",2019-04-14 12:00:56,Twitter Web Client,,2,0,0,0,False
1117396946354884608,"RT @JakaDolinar2: @C_Mirkic @cashkee Koliko islamskih 8 letnih nevest bo danes izkrvavelo ?

https://t.co/MNrLZqO1Yx",2019-04-14 11:59:26,Twitter for Android,,2,0,0,0,False
1117391950079045634,"RT @SheffieldStar: Police are hunting a car on false plates that has been sighted in the Swallownest area within the last hour 
https://t.c…",2019-04-14 11:39:35,Twitter for Android,,6,0,0,0,False
