id,text,created_at,source,location,retweet_count,reply_count,favorite_count,quote_count,is_quote_status
1117874492733157379,RT @amandadonnell14: 🕌🕋 Another Dirty Filthy Evil Life Destroying Drug Dealer Jailed Abdul Shoaib Rasaq 🕌🕋 https://t.co/YxvDWUlev3,2019-04-15 19:37:02,Twitter for iPad,,18,0,0,0,False
1117874256531132416,RT @amandadonnell14: 🕌🕋 Another Dirty Filthy Evil Life Destroying Drug Dealer Jailed Abdul Shoaib Rasaq 🕌🕋 https://t.co/YxvDWUlev3,2019-04-15 19:36:06,Twitter for iPhone,,18,0,0,0,False
1117867863220445184,"RT @syptweet: In addition to reporting hate crime, please report non-crime hate incidents, which can include things like offensive or insul…",2019-04-15 19:10:42,Twitter for Android,,794,0,0,0,False
1117866330173005824,RT @amandadonnell14: 🕌🕋 Another Dirty Filthy Evil Life Destroying Drug Dealer Jailed Abdul Shoaib Rasaq 🕌🕋 https://t.co/YxvDWUlev3,2019-04-15 19:04:36,Twitter for iPhone,,18,0,0,0,False
1117866216603910144,RT @amandadonnell14: 🕌🕋 Another Dirty Filthy Evil Life Destroying Drug Dealer Jailed Abdul Shoaib Rasaq 🕌🕋 https://t.co/YxvDWUlev3,2019-04-15 19:04:09,Twitter for iPhone,,18,0,0,0,False
1117865950747881473,RT @amandadonnell14: 🕌🕋 Another Dirty Filthy Evil Life Destroying Drug Dealer Jailed Abdul Shoaib Rasaq 🕌🕋 https://t.co/YxvDWUlev3,2019-04-15 19:03:06,Twitter Web Client,,18,0,0,0,False
1117865218925834240,RT @amandadonnell14: 🕌🕋 Another Dirty Filthy Evil Life Destroying Drug Dealer Jailed Abdul Shoaib Rasaq 🕌🕋 https://t.co/YxvDWUlev3,2019-04-15 19:00:11,Twitter for iPhone,,18,0,0,0,False
1117864441532407809,RT @amandadonnell14: 🕌🕋 Another Dirty Filthy Evil Life Destroying Drug Dealer Jailed Abdul Shoaib Rasaq 🕌🕋 https://t.co/YxvDWUlev3,2019-04-15 18:57:06,Twitter for Android,,18,0,0,0,False
1117864378899025921,"@jamesinsurrey Which when you consider that South Yorkshire is a crime ridden s**thole is supremely ironic!! If they had done their job properly in the first place, there would be no need for tittle tattle phone calls or E Mails!! Must be far more important things to investigate?!!",2019-04-15 18:56:51,Twitter for iPhone,,0,0,0,0,False
1117862967511588864,RT @amandadonnell14: 🕌🕋 Another Dirty Filthy Evil Life Destroying Drug Dealer Jailed Abdul Shoaib Rasaq 🕌🕋 https://t.co/YxvDWUlev3,2019-04-15 18:51:15,Twitter for Android,,18,0,0,0,False
1117855183613116421,🕌🕋 Another Dirty Filthy Evil Life Destroying Drug Dealer Jailed Abdul Shoaib Rasaq 🕌🕋 https://t.co/YxvDWUlev3,2019-04-15 18:20:19,Twitter for iPad,,18,0,23,0,False
1117852204705157120,"Police found package containing a phone and sim cards.

https://t.co/Am1RXESjs1",2019-04-15 18:08:28,IFTTT,,0,0,0,0,False
1117852066469171200,Police at HMP Lindholme found package containing a phone and sim cards. https://t.co/cqaistWlFt,2019-04-15 18:07:55,Facebook,,0,0,0,0,False
1117851683814563840,"Police at HMP Lindholme found package containing a phone and sim cards.

https://t.co/cqaisudX43",2019-04-15 18:06:24,TweetDeck,,0,0,0,0,False
1117851525143912448,"Police found package containing a phone and sim cards.

https://t.co/8UWZQiEoU2",2019-04-15 18:05:46,TweetDeck,,0,0,0,0,False
1117823983041355776,"RT SarahMarshallJP: Police found Rasaq with over £23,000 of cannabis, and more than £9,000 in cash during two searches of his vehicles. 
https://t.co/KW8OKTGYs2",2019-04-15 16:16:20,IFTTT,,0,0,0,0,False
1117822624443326464,"RT @SarahMarshallJP: Police found Rasaq with over £23,000 of cannabis, and more than £9,000 in cash during two searches of his vehicles. 
h…",2019-04-15 16:10:56,TweetDeck,,1,0,0,0,False
1117822575894323201,"Police found Rasaq with over £23,000 of cannabis, and more than £9,000 in cash during two searches of his vehicles. 
https://t.co/isLg7ZNPfj",2019-04-15 16:10:44,TweetDeck,,1,0,4,0,False
1117798831444439041,"RT @syptweet: In addition to reporting hate crime, please report non-crime hate incidents, which can include things like offensive or insul…",2019-04-15 14:36:23,Twitter Web Client,,794,0,0,0,False
1117767692218400768,"South Yorkshire Police changed its approach for the game
https://t.co/ffmlHccYKT",2019-04-15 12:32:39,IFTTT,,0,0,0,0,False
1117767007234154498,"South Yorkshire Police changed its approach for the game
https://t.co/ztiR5I1Fxy",2019-04-15 12:29:56,TweetDeck,,0,0,1,0,False
1117766977571913728,"South Yorkshire Police changed its approach for the game.
https://t.co/ZizrkoLhmS",2019-04-15 12:29:49,TweetDeck,,0,0,0,0,False
1117485851989217282,RT @WestYorksPolice: #CaughtOnCamera West Yorkshire Police need your help identifying this person in Leeds South in relation to the crime o…,2019-04-14 17:52:43,Mobile Web (M2),,4,0,0,0,False
1117479892533145600,Police bust huge cannabis farm: South Yorkshire Police busted a cannabis farm with more than 100 plants growing in a house. https://t.co/EpXiMprG3f https://t.co/7Aj68i8jx3,2019-04-14 17:29:02,dlvr.it,,0,0,0,0,False
1117423162923409408,"A worrying trend - South Yorkshire Police while describing the incident involving Joey Barton at Barnsley used the verb ""crimed"". As in the incident has been ""crimed"". That is a crime against the English language. #JoeyBarton #Fleetwood",2019-04-14 13:43:37,Twitter for Android,,0,0,3,0,False
1117058394345676802,"South Yorkshire Police dog Milo has shown his support for the Royal Mail Easter Dog Awareness Campaign in a bid to reduce the number of attacks on workers over the Easter holidays 
https://t.co/2Gvve4zOit",2019-04-13 13:34:09,TweetDeck,,0,0,11,0,False
1116787332009594881,"RT @stophateuk: Community workshops launched to help tackle hate crime via South Yorkshire Police.

You can report all forms of Hate Crime…",2019-04-12 19:37:03,Twitter for iPhone,,1,0,0,0,False
