id,text,created_at,source,location,retweet_count,reply_count,favorite_count,quote_count,is_quote_status
1118871755177832448,RT @rojer89: Fabulous partnership working with South Yorkshire Police. The misery drugs and mobile phones brings to prison has been the mai…,2019-04-18 13:39:48,Twitter for Android,,2,0,0,0,True
1118610904977899525,Fabulous partnership working with South Yorkshire Police. The misery drugs and mobile phones brings to prison has been the main focus of this week long operation. https://t.co/5EoNWDNJnd,2019-04-17 20:23:17,Twitter for iPhone,,2,0,5,0,True
1116945220317401089,RT @BBCLookNorth: Large amount of drugs and money is seized in South Yorkshire: https://t.co/x9lRnEi7Nh https://t.co/IWZ0M9D7Ep,2019-04-13 06:04:27,Twitter for iPhone,,1,0,0,0,False
1116801181567811584,Large amount of drugs and money is seized in South Yorkshire: https://t.co/x9lRnEi7Nh https://t.co/IWZ0M9D7Ep,2019-04-12 20:32:05,SocialFlow,,1,0,10,0,False
1116576695350226945,"A large amount of drugs and money has been seized in South Yorkshire, police say: https://t.co/kaSUDTn0q8 https://t.co/JTHmU6INIY",2019-04-12 05:40:03,SocialFlow,,0,0,3,0,False
1116575718295556101,"A large amount of drugs and money has been seized in South Yorkshire, police say: https://t.co/ArrGPdWYH0 https://t.co/d2ZnbVoNMQ",2019-04-12 05:36:10,SocialFlow,,0,0,3,0,False
1116017840027590656,Drugs Warrant Executed... from South Yorkshire Police sent via NeighbourhoodAlert: https://t.co/Bx8Vu6lhFQ https://t.co/u3xJlRQoo2,2019-04-10 16:39:22,Neighbourhood Alert Poster,,0,0,0,0,False
